sample,spotsize,fluence,rep_rate,sig_bg,N,9.979,10B,10.035,10.433,11B,11/10B,11/10.035,11/9.979,11/10B2se,11/10.0352se,11/9.9792se,11/10Bc,[B],d11B,r2se,B/Ca,B/Ca_2sd,Dd11B,cald11B
wb13_flat - 13,75,6.067,6,40.39136082733353,53,6.939426480692042e-05,0.0042672845874931415,5.212920902692459e-05,0.0,0.019520966147477465,4.574604802065772,382.70734159396426,285.829082715366,0.0032803036357639164,16.014624312978086,10.18127163959913,4.032974811511907,15.005297682654012,-2.644921194878136,0.7170682010132585,94.05390720961235,5.927179490857845,-14.644422890678873,11.999501695800738
wb13_flat - 14,75,6.031,6,47.535216018892264,53,6.797597839691405e-05,0.004973257731144659,5.233814010948932e-05,0.0,0.022813699704554893,4.586867426048548,445.1332735335974,340.2363971940061,0.003485923807898888,21.450474268510476,13.393357811066629,4.043785549441278,17.53634285943158,0.02857538851541719,0.7599791936654923,109.29145294476602,7.366034834556001,-12.807903465610808,12.836478854126225
gan_bulk_f6 - 3,75,6.081,6,24.398187131767234,53,4.646425737986757e-05,0.0025976838267345753,3.628603385040134e-05,0.0,0.011893906779766763,4.579241274941267,355.6689107205607,265.4744422058032,0.004718851296495354,39.00073650115204,14.090396002572824,4.037062329260475,9.142560388241822,-1.6340776422223424,1.0304875880460955,87.07684489404372,10.392637986799619,-15.63682979115836,14.002752148936018
cuisemc_f4 - 1,75,6.205,6,38.5167167736903,53,6.179629709925988e-05,0.004067125933428654,4.624410781656112e-05,0.0,0.01867202395027074,4.59053743793127,417.02597617169516,311.3621918229178,0.00392207246014326,25.735840474238966,18.26142400559292,4.04702103449876,14.352736211658408,0.8287111704863293,0.8543819788366098,102.00173330984708,7.9199623354215545,-13.567707899008658,14.396419069494987
wb13_flat - 15,75,6.129,6,50.6313965015796,53,7.040061753088978e-05,0.005299563719436471,5.2768963966939495e-05,0.0,0.02432262581171459,4.5885235111808935,473.3136546893619,349.2006827767573,0.0029957945962064444,27.955251816316856,15.230801486317457,4.045245555258929,18.696218105769496,0.3896349748939709,0.6528885792797109,115.65955933476019,8.738807796689823,-12.135507411865655,12.525142386759626
wb13_f2 - 1,75,6.134,6,33.42583464138965,53,6.87442851646769e-05,0.003488363319564431,5.092097365180308e-05,0.0,0.01591885638258085,4.56334375446753,321.5398290035373,236.83043245570053,0.004159742181307518,15.74126118338969,10.895100796491485,4.0230470640277005,12.23644244774787,-5.100054151871758,0.9115557374425529,78.49748128809934,5.333793130122399,-17.124086038682318,12.02403188681056
gan_bulk_f6 - 4,75,6.197,6,39.30630646032839,53,7.319242137505739e-05,0.004082475398929551,5.322270708943913e-05,0.0,0.01867908822446653,4.575321889614129,359.46008492126373,261.2781864614425,0.003536252847157414,16.88372047458921,12.126779457488214,4.03416599665021,14.599237658250635,-2.3503409896924454,0.7728970622120868,88.16493586853517,5.86577391806142,-15.488810978883556,13.138469989191112
wb13_flat - 16,75,6.278,6,39.073250240490964,53,6.746639986257622e-05,0.004055093744506188,5.2481456121734974e-05,0.0,0.018558938296845455,4.576137567432855,377.9880738522641,283.02778623982584,0.0040996437786736855,34.066629015300734,16.021610496942134,4.034885198446262,14.505330647004547,-2.1724823127845516,0.8958742429095122,93.41240008748792,9.500121884941594,-14.807551986495364,12.635069673710813
wb13_flat - 17,75,6.209,6,33.105993536963744,53,5.6551433162747236e-05,0.0034430347307052582,4.4932617520349054e-05,0.0,0.01577564493445292,4.581763465000836,365.4973040765236,286.25699979669787,0.00390809410631214,22.556305664860915,12.964834609187912,4.039845681056438,12.329958873933935,-0.9457544615564251,0.8529672332858909,91.0158020701837,7.06704347650933,-15.259349483021936,14.31359502146551
cuisemc_f5 - 3,75,6.204,6,46.424315217316796,53,6.334893502412463e-05,0.0048208902754116705,4.87586345084101e-05,0.0,0.022169649933898854,4.598057732126218,467.0721291162809,355.5836500294863,0.003879677520405297,26.71561612611772,17.030341669924955,4.054212709205161,17.327397584710187,2.60721305278655,0.8437644210724753,117.20553660723282,8.685832645608436,-12.27753593105218,14.88474898383873
wb13_flat - 18,75,6.237,6,26.480671667090096,53,5.605446418487171e-05,0.002759926990503064,4.606419141774279e-05,0.0,0.012589925756168532,4.561459462106862,279.3353141539772,230.8810688858114,0.003512268547153311,13.026542912574465,10.591639440850606,4.021943177134979,9.840058358591785,-5.373045492095274,0.7699878901326579,70.63945249741926,4.683065645898953,-19.45776007966466,14.084714587569385
wb13_flat - 19,75,5.973,6,43.27277175951983,53,7.009798990276008e-05,0.004488976669105278,5.0341911820294255e-05,0.0,0.02057745019827646,4.582770055171783,415.5030877878177,294.1925987518287,0.003778177105693432,23.305103070287014,11.897565936842087,4.0407332146416515,16.082963056620738,-0.7262673161628763,0.8244308704578479,105.89591295186865,7.757406094813865,-13.611768052083509,12.885500735920633
wb13_flat - 20,75,6.193,6,54.67584347261697,53,7.344587858627478e-05,0.0056601763913113196,5.191059177237178e-05,0.0,0.025987434869514204,4.591427561824856,515.0971468443057,359.6171328566904,0.0023640349043276636,26.35671981210948,13.403563980860579,4.048366736347498,20.311309268907475,1.1615033737912839,0.5148801483841948,132.31348749204122,9.203678629687854,-11.272169135968674,12.433672509759958
wb13_flat - 21,75,6.305,6,52.75945479779258,53,7.363272928307035e-05,0.005412806815009537,5.470027823770909e-05,0.0,0.02486704463773051,4.594329116679836,465.9073338320427,345.2785890492474,0.002603746753379221,20.541200966698952,14.055777219712482,4.050925103652745,19.435632519205747,1.7941878671468015,0.566730568762749,120.62894658495368,7.784202197633242,-12.304456657881245,14.098644525028046
